benchmark,model_id,budget,repeat,mask_type,method,n_prompts,n_items,n_observed,n_total,prompt_mae,prompt_rmse,wasserstein_1,test_log_loss,test_brier,train_log_loss,train_brier,mask_observed_fraction,mask_prompt_coverage,mask_item_coverage,mask_connected,mask_min_prompt_degree,mask_max_prompt_degree,mask_min_item_degree,mask_max_item_degree,converged,model,n_obs,reason,iterations,final_loss,gradient_norm,alpha,prompt_effect_sd,item_difficulty_sd,n_params,sigma_prompt,sigma_item,max_rhat,min_ess_bulk,divergences,draws,tune,chains,target_accept,alpha_mean,sigma_a_mean,sigma_b_mean,cover_prompt_95,mean_interval_width_95,median_interval_width_95,cover_avg_95,avg_interval_width_95
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,2,random_uniform,Bayes-MAP,100,100,200,10000,0.05586277182307466,0.07212115920290839,0.029551582033497833,0.48457380001851097,0.15516417320663436,0.3437024723379353,0.09332346030216197,0.02,0.85,0.91,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.0,89.61800878379637,0.0007124087889694449,-0.870533547015428,0.326180255187777,0.5615820570016941,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,2,random_uniform,BayPIRE,100,100,200,10000,0.02965771529164724,0.03657181246187064,0.022043424289287742,0.3856642458076555,0.11693022656595099,0.2207189904541215,0.05420849125028901,0.02,0.85,0.91,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1638.0,0.0,1000.0,1000.0,4.0,0.97,-1.725,0.422,2.935,0.99,0.22631948747643144,0.22565806895998614,1.0,0.10360463442291551
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,3,random_uniform,Avg,100,100,200,10000,0.26663332782133337,0.33343047955201843,0.24303332782133336,4.2972620079940045,0.3222505625485261,0.33624414213846526,0.1154166666666667,0.02,0.87,0.85,False,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,3,random_uniform,PE-Rasch,100,100,200,10000,0.12467916840902513,0.16148319091846164,0.09687538296999318,0.6810095282102736,0.1740139911949121,0.02940610986361198,0.0025803525119316916,0.02,0.87,0.85,False,0,6,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,3,random_uniform,Bayes-MAP,100,100,200,10000,0.05982620012664722,0.07313155198136799,0.03595936153031502,0.5009750913539409,0.16282324260760864,0.3372709855221704,0.09264930541110776,0.02,0.87,0.85,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,87.03052845909993,0.0071719357981149525,-0.9872155906607737,0.3382365373064535,0.5301674109306987,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,3,random_uniform,BayPIRE,100,100,200,10000,0.026615682026421124,0.03263856909393518,0.015972047594241263,0.40183698198403794,0.12173868177462925,0.23497435946437698,0.05874624824653555,0.02,0.87,0.85,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1400.0,0.0,1000.0,1000.0,4.0,0.97,-1.871,0.477,2.777,1.0,0.2536132548018842,0.2539052629834792,1.0,0.10761531446344119
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,4,random_uniform,Avg,100,100,200,10000,0.2692999941060001,0.32589065319963123,0.24236666077266666,4.44152012271895,0.3174279433029479,0.2956936342404978,0.10316666666666671,0.02,0.9,0.85,False,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,4,random_uniform,PE-Rasch,100,100,200,10000,0.11370592254690766,0.15428411349750282,0.08840941441593617,0.6999872379117935,0.17711197192244263,0.02987443868557839,0.00264028113233274,0.02,0.9,0.85,False,0,6,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,4,random_uniform,Bayes-MAP,100,100,200,10000,0.08287298194184292,0.09451991779653458,0.06694044411593456,0.5215462720826936,0.17296095294748434,0.30979062058757695,0.08694966994241654,0.02,0.9,0.85,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.0,79.28864583333778,0.001498582565990188,-1.2957843600647203,0.3051485428210888,0.5069476467675934,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,4,random_uniform,BayPIRE,100,100,200,10000,0.048888264220196265,0.05710014711056341,0.047021988408740716,0.42508433687497843,0.1307549921485768,0.2066557396343442,0.05251617898280671,0.02,0.9,0.85,False,0,6,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1686.0,0.0,1000.0,1000.0,4.0,0.97,-2.347,0.356,2.81,0.93,0.1869992477012596,0.18632309997250607,1.0,0.10429917597859997
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,5,random_uniform,Avg,100,100,200,10000,0.24078332851433334,0.3001544452555792,0.218249995181,3.625202793852554,0.3004649907678005,0.37046586814458715,0.12875000000000003,0.02,0.87,0.92,False,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,5,random_uniform,PE-Rasch,100,100,200,10000,0.126877043392679,0.16596921484447394,0.1039213660578668,0.6419130623042089,0.16733462984497932,0.03389531044080257,0.002723277828718419,0.02,0.87,0.92,False,0,6,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,5,random_uniform,Bayes-MAP,100,100,200,10000,0.05354591133029408,0.06596753115566875,0.030144405720042775,0.48824603991677057,0.15793065807649753,0.3552779710831999,0.10103869143394284,0.02,0.87,0.92,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,89.40637816447232,0.01213086469209067,-0.9402152519533495,0.3160229422721187,0.5204348251217825,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,5,random_uniform,BayPIRE,100,100,200,10000,0.028318855696559297,0.03506749422302403,0.021701258159598346,0.39215890604945475,0.11888689834123564,0.27352301633338366,0.07305641023246671,0.02,0.87,0.92,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1696.0,0.0,1000.0,1000.0,4.0,0.97,-1.463,0.368,2.354,1.0,0.23776952229984896,0.2381477477602611,1.0,0.1095832199689582
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,6,random_uniform,Avg,100,100,200,10000,0.24746666164966669,0.30614592875913504,0.22433332831633332,3.7974102707331405,0.30412924793129253,0.3730821089634098,0.13083333333333338,0.02,0.88,0.91,False,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,6,random_uniform,PE-Rasch,100,100,200,10000,0.11327577218076716,0.16484615058852123,0.08911524709593067,0.6953095787764707,0.17769931639229336,0.025972560626341446,0.0014163911790856577,0.02,0.88,0.91,False,0,6,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,6,random_uniform,Bayes-MAP,100,100,200,10000,0.05592451316047322,0.06814971882319824,0.03433835837546769,0.49544475609775435,0.16068160989289837,0.3490447743993699,0.09739594501956603,0.02,0.88,0.91,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,89.25831035957457,0.0016526022897870181,-0.9822404040314119,0.3286160236156284,0.5337862689388055,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,6,random_uniform,BayPIRE,100,100,200,10000,0.0245157199667028,0.030812088953828302,0.015146564494811202,0.4063823372451096,0.12448983431775107,0.2506239695239097,0.06416209428137093,0.02,0.88,0.91,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1216.0,0.0,1000.0,1000.0,4.0,0.97,-1.747,0.468,2.649,1.0,0.260180680445844,0.2593978737408993,1.0,0.11002271648194989
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,7,random_uniform,Avg,100,100,200,10000,0.28119999468800005,0.3526978500261915,0.25819999468800003,4.472810959666908,0.3355837823256236,0.35306943381369665,0.12308333333333338,0.02,0.91,0.88,False,0,5,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,7,random_uniform,PE-Rasch,100,100,200,10000,0.11518914448684832,0.16481890109433367,0.08665984789528695,0.6568266643968755,0.17152495059733633,0.020063185423964174,0.0007633537925982891,0.02,0.91,0.88,False,0,5,0,7,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,7,random_uniform,Bayes-MAP,100,100,200,10000,0.05557982925382054,0.07107661304171624,0.02869450576682813,0.4925559908456278,0.15795591101641848,0.3216317711650573,0.08406277476028931,0.02,0.91,0.88,False,0,5,0,7,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.0,86.15672133052811,0.007092508342577074,-0.8797133779414832,0.3249848486462417,0.5791393292500178,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,7,random_uniform,BayPIRE,100,100,200,10000,0.025336736106620607,0.031087527743960168,0.01901294309266051,0.4077776348138209,0.1251065798288034,0.18403633816079185,0.041967059605682186,0.02,0.91,0.88,False,0,5,0,7,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1647.0,0.0,1000.0,1000.0,4.0,0.97,-2.08,0.42,3.256,1.0,0.2050874778303147,0.20492881610770655,1.0,0.10069555218785778
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,8,random_uniform,Avg,100,100,200,10000,0.25046666136666673,0.3023077840196313,0.2286666613666667,3.8665883089784776,0.30215271722312925,0.3170591923629552,0.11091666666666672,0.02,0.85,0.87,False,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,8,random_uniform,PE-Rasch,100,100,200,10000,0.11958078783952271,0.16717447700630905,0.09284926085486475,0.6895496723877449,0.17975064777681582,0.02424821834726511,0.0013623004834769248,0.02,0.85,0.87,False,0,6,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,8,random_uniform,Bayes-MAP,100,100,200,10000,0.06631412407585588,0.07795979665648922,0.0476397689425408,0.5096300117253353,0.1680715955688291,0.3189453553724227,0.08762721986797731,0.02,0.85,0.87,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.0,82.77743955279433,0.0006922459005221321,-1.1354220289343002,0.34248025615316263,0.5160529794934258,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,8,random_uniform,BayPIRE,100,100,200,10000,0.029246655779548866,0.03529575245239838,0.020615312897689815,0.4185344099249688,0.12965206616376226,0.2224938380832058,0.055715230795888866,0.02,0.85,0.87,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1278.0,0.0,1000.0,1000.0,4.0,0.97,-1.96,0.47,2.711,1.0,0.25106788614786274,0.25316853350965873,1.0,0.10820322672619148
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,9,random_uniform,Avg,100,100,200,10000,0.23879999478600003,0.27981054498110774,0.21659999478600003,3.5298398289780595,0.28843905547120186,0.3650083512964924,0.12808333333333338,0.02,0.9,0.87,False,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,9,random_uniform,PE-Rasch,100,100,200,10000,0.11323508560842614,0.15509282949738326,0.08799717698615413,0.6048092153290638,0.15500047261974567,0.029129133606081905,0.001790516418466824,0.02,0.9,0.87,False,0,6,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,9,random_uniform,Bayes-MAP,100,100,200,10000,0.06432342307541936,0.07548025370721062,0.042342978616145395,0.49821816276208675,0.1634936953696945,0.34410542404128847,0.09744029787038835,0.02,0.9,0.87,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.0,86.90968678733773,0.0005736961045708684,-1.1090036263440761,0.316397838494011,0.5150909728256664,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,9,random_uniform,BayPIRE,100,100,200,10000,0.026978702349834693,0.03238452855735955,0.01818610698076929,0.3941344181209603,0.1192943058668844,0.24863060950218302,0.06459602729739362,0.02,0.9,0.87,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1597.0,0.0,1000.0,1000.0,4.0,0.97,-1.775,0.4,2.601,1.0,0.23474193779516717,0.23585637473239568,1.0,0.11001091331592724
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,10,random_uniform,Avg,100,100,200,10000,0.25574999488000005,0.32488676897587987,0.22674999488000003,4.134269103678205,0.3162630060510205,0.3689339344185115,0.12758333333333335,0.02,0.89,0.87,False,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,10,random_uniform,PE-Rasch,100,100,200,10000,0.12505874279356738,0.16641206226605887,0.09883811198225217,0.6635555702668521,0.176952835305444,0.04437009762980763,0.00769586553215879,0.02,0.89,0.87,False,0,6,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,10,random_uniform,Bayes-MAP,100,100,200,10000,0.055236785793846464,0.06635310579598058,0.026108743656399792,0.49355435460884767,0.15959297775399384,0.35385615724947106,0.09974185454210595,0.02,0.89,0.87,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.0,89.42766837662046,0.0022616043331156258,-0.9458424139628544,0.30478579580137194,0.5329196320887558,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,10,random_uniform,BayPIRE,100,100,200,10000,0.025989644147824575,0.03232468096833189,0.020241479608647178,0.4043737566082602,0.12401223642526445,0.24390532980976537,0.06253181011249614,0.02,0.89,0.87,False,0,6,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,2125.0,0.0,1000.0,1000.0,4.0,0.97,-1.703,0.337,2.722,1.0,0.2045705087782032,0.2050101761563196,1.0,0.10730243960316826
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,11,random_uniform,Avg,100,100,200,10000,0.25115713775114284,0.3088677309112829,0.22254285203685717,3.8699180457286158,0.3060691340041233,0.3402687610370522,0.11947619047619053,0.02,0.84,0.89,False,0,7,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,11,random_uniform,PE-Rasch,100,100,200,10000,0.12418436866596318,0.1668560997454576,0.10116498684607804,0.6595401102952249,0.17602613053057575,0.022522663247076736,0.001030550868311183,0.02,0.84,0.89,False,0,7,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,11,random_uniform,Bayes-MAP,100,100,200,10000,0.062000790793432924,0.07461535930732639,0.03372949516965301,0.5012408439244183,0.16349438280747242,0.32934140167045967,0.08944463334067708,0.02,0.84,0.89,False,0,7,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.0,86.1098939756274,0.002320485159266958,-0.9489815634081107,0.3497044599258021,0.5353767629550827,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,11,random_uniform,BayPIRE,100,100,200,10000,0.03454764311751061,0.04144785999736958,0.024740376725793593,0.4078084002953417,0.12525496556102306,0.21362481304763026,0.05079178182639131,0.02,0.84,0.89,False,0,7,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1105.0,0.0,1000.0,1000.0,4.0,0.97,-1.686,0.64,2.905,1.0,0.312156856042944,0.3129970432567152,1.0,0.11073272446359766
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,12,random_uniform,Avg,100,100,200,10000,0.3031142800122857,0.37099852363813013,0.28118094667895244,4.828152987455132,0.3492208937690037,0.3319844064087085,0.1170714285714286,0.02,0.87,0.88,False,0,7,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,12,random_uniform,PE-Rasch,100,100,200,10000,0.1166625184333931,0.1742652750956998,0.09519087848246299,0.5920915702971288,0.1638753133914932,0.021731391590750947,0.0010478174166080082,0.02,0.87,0.88,False,0,7,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,12,random_uniform,Bayes-MAP,100,100,200,10000,0.0672548919390961,0.08975291711317583,0.045334249496747955,0.49051677714071623,0.15661385312319726,0.3306561936302089,0.08633322454660185,0.02,0.87,0.88,False,0,7,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.0,88.5595919484008,0.00039290717178923064,-0.7354139018486888,0.3504181256420503,0.5747218301046477,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,12,random_uniform,BayPIRE,100,100,200,10000,0.0426572821502961,0.051356989342519394,0.040021247639785006,0.3887064865163887,0.11835582457528471,0.1956101589407254,0.04437059233295395,0.02,0.87,0.88,False,0,7,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1446.0,0.0,1000.0,1000.0,4.0,0.97,-1.609,0.497,3.166,0.99,0.25292865280201815,0.254381700480224,1.0,0.1103749822249176
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,13,random_uniform,Avg,100,100,200,10000,0.2438166614646667,0.2936868547161114,0.22061666146466669,3.7457036120718885,0.29686051214444453,0.3238695923837941,0.11333333333333337,0.02,0.89,0.89,False,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,13,random_uniform,PE-Rasch,100,100,200,10000,0.10797723954799804,0.13876428046099382,0.08374238814553783,0.5876273994140251,0.15314238963222404,0.021871063403006284,0.0008930123386932748,0.02,0.89,0.89,False,0,6,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,13,random_uniform,Bayes-MAP,100,100,200,10000,0.06449935964178109,0.07747158869864865,0.04813964728809252,0.5013960344404443,0.16453694470377997,0.31115851699238534,0.08506213625265585,0.02,0.89,0.89,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,81.33262849551566,0.014211572401650625,-1.1635075334017126,0.3245429142570995,0.5296689235463344,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,13,random_uniform,BayPIRE,100,100,200,10000,0.03228920212299684,0.04084346231918347,0.026901616325624718,0.39967556037781266,0.1208723269498677,0.197478561171676,0.04760779606258949,0.02,0.89,0.89,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1335.0,0.0,1000.0,1000.0,4.0,0.97,-2.212,0.486,2.935,0.99,0.2369631334724769,0.23653379482028672,1.0,0.1026781635405358
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,14,random_uniform,Avg,100,100,200,10000,0.2588666617556667,0.3351166403824596,0.23563332842233337,4.154836914068064,0.32326649244353745,0.3494924024744573,0.12200000000000005,0.02,0.86,0.87,False,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,14,random_uniform,PE-Rasch,100,100,200,10000,0.12109135281770564,0.17697491687319633,0.09956284350591289,0.6453629919650061,0.1761649623118812,0.021384095367306736,0.000869916570445731,0.02,0.86,0.87,False,0,6,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,14,random_uniform,Bayes-MAP,100,100,200,10000,0.05794826069837824,0.0748008830922343,0.03007463627656823,0.49338810477934975,0.15884745585504084,0.33056832473049835,0.08890143352835506,0.02,0.86,0.87,False,0,6,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,86.956224392595,0.00358215044286339,-0.8832603981661263,0.33653232074004247,0.5548042931565154,201.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,14,random_uniform,BayPIRE,100,100,200,10000,0.02869213725300268,0.035725607981802326,0.02046660041990438,0.40987032344675994,0.1278049933572818,0.20635849486000524,0.049101807218175635,0.02,0.86,0.87,False,0,6,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1604.0,0.0,1000.0,1000.0,4.0,0.97,-1.793,0.453,3.039,1.0,0.23540674283013494,0.23605498441121717,1.0,0.10797205632963097
mmlu:abstract_algebra,meta_llama_llama_3_8b,200.0,15,random_uniform,Avg,100,100,200,10000,0.2675333277283334,0.32860918395498334,0.2411333277283334,4.311598780984099,0.31893570991224496,0.3370718675126683,0.11825000000000005,0.02,0.91,0.83,False,0,5,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
