benchmark,model_id,budget,repeat,mask_type,method,n_prompts,n_items,n_observed,n_total,prompt_mae,prompt_rmse,wasserstein_1,test_log_loss,test_brier,train_log_loss,train_brier,mask_observed_fraction,mask_prompt_coverage,mask_item_coverage,mask_connected,mask_min_prompt_degree,mask_max_prompt_degree,mask_min_item_degree,mask_max_item_degree,converged,model,n_obs,reason,iterations,final_loss,gradient_norm,alpha,prompt_effect_sd,item_difficulty_sd,n_params,sigma_prompt,sigma_item,max_rhat,min_ess_bulk,divergences,draws,tune,chains,target_accept,alpha_mean,sigma_a_mean,sigma_b_mean,cover_prompt_95,mean_interval_width_95,median_interval_width_95,cover_avg_95,avg_interval_width_95
mmlu:college_biology,meta_llama_llama_3_8b,200.0,2,random_uniform,Bayes-MAP,100,144,200,14400,0.05971064275349191,0.0764048318443477,0.03959119090310758,0.4729173176373466,0.15012594956479072,0.3187021951566201,0.08446223829827897,0.013888888888888888,0.82,0.7638888888888888,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.0,84.8146941712235,0.0013417966923910602,0.9620120625131457,0.3382215716175792,0.46427265429196973,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,2,random_uniform,BayPIRE,100,144,200,14400,0.026655183947178668,0.03206502413492896,0.0233926793289986,0.3457238071211024,0.10254125463176453,0.14794566440137785,0.026742723414058717,0.013888888888888888,0.82,0.7638888888888888,False,0,6,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,2110.0,0.0,1000.0,1000.0,4.0,0.97,2.37,0.389,3.567,1.0,0.18562758939909405,0.1857511837100007,1.0,0.1027397625301889
mmlu:college_biology,meta_llama_llama_3_8b,200.0,3,random_uniform,Avg,100,144,200,14400,0.23871348692529767,0.29993858795002115,0.21998015359196435,3.5401540803377824,0.28492700712960617,0.34653956426032695,0.12065476190476193,0.013888888888888888,0.85,0.75,False,0,7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,3,random_uniform,PE-Rasch,100,144,200,14400,0.08478011947546196,0.13076792918349084,0.06769971110608251,0.37911240586069733,0.11226140215087503,0.017033317688792002,0.00039275904548801294,0.013888888888888888,0.85,0.75,False,0,7,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,3,random_uniform,Bayes-MAP,100,144,200,14400,0.04903431990969787,0.06374632248880999,0.028427361174639884,0.46115159295248126,0.14632932290335024,0.3117886163519434,0.0827564795458758,0.013888888888888888,0.85,0.75,False,0,7,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,82.99688562903302,0.0064528519746942835,1.0668966653337129,0.31333146380166726,0.46977781133502444,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,3,random_uniform,BayPIRE,100,144,200,14400,0.024632764136661763,0.029570285164446743,0.0218224472770676,0.3167189517538114,0.09110526506028217,0.13311675036134674,0.022187206726418624,0.013888888888888888,0.85,0.75,False,0,7,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,2196.0,0.0,1000.0,1000.0,4.0,0.97,2.415,0.383,3.622,1.0,0.17831478195919714,0.17834219474655633,1.0,0.10397363985204655
mmlu:college_biology,meta_llama_llama_3_8b,200.0,4,random_uniform,Avg,100,144,200,14400,0.26680158146894845,0.3263617003738734,0.25034602591339294,4.020360882065323,0.3018264303512312,0.32269327585283036,0.11230952380952385,0.013888888888888888,0.91,0.7291666666666666,False,0,7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,4,random_uniform,PE-Rasch,100,144,200,14400,0.10777179885509662,0.14902142590451822,0.0883731127808168,0.4636236146695164,0.13898769354694257,0.019017984425976034,0.0005914990061734635,0.013888888888888888,0.91,0.7291666666666666,False,0,7,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,4,random_uniform,Bayes-MAP,100,144,200,14400,0.05389875086547283,0.06876960473171215,0.03334492381977272,0.4712417373995237,0.1503644558170269,0.31696378466089664,0.08448660053025836,0.013888888888888888,0.91,0.7291666666666666,False,0,7,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.0,84.05112000743584,0.001548381622439383,1.054975069157547,0.3247476260520141,0.4646683534623315,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,4,random_uniform,BayPIRE,100,144,200,14400,0.026433099108070627,0.031833468705714074,0.023316673615058816,0.34855721634782116,0.10429522851926334,0.15031975211544693,0.028669305859178696,0.013888888888888888,0.91,0.7291666666666666,False,0,7,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1991.0,0.0,1000.0,1000.0,4.0,0.97,2.322,0.371,3.467,1.0,0.17978803680435207,0.1801207831149051,1.0,0.10480618202978198
mmlu:college_biology,meta_llama_llama_3_8b,200.0,5,random_uniform,Avg,100,144,200,14400,0.25106666074930556,0.2984645287354457,0.23203888297152786,3.841943056257413,0.28444430596619724,0.2601334641606548,0.09141666666666672,0.013888888888888888,0.88,0.7291666666666666,False,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,5,random_uniform,PE-Rasch,100,144,200,14400,0.10423423898078876,0.13252437267158018,0.08093427434594758,0.4165056142965549,0.12082917603641509,0.015542603504429809,0.0003304883754058826,0.013888888888888888,0.88,0.7291666666666666,False,0,6,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,5,random_uniform,Bayes-MAP,100,144,200,14400,0.06999858693046022,0.08253561435003183,0.059269853113459864,0.48734276043620184,0.15996363333723626,0.2746947838432932,0.07460764100501888,0.013888888888888888,0.88,0.7291666666666666,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.0,72.69357639187332,0.0019822356251895414,1.4393679890827813,0.31686375502357383,0.4228555767532076,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,5,random_uniform,BayPIRE,100,144,200,14400,0.03445507893797315,0.041157358737829684,0.034019484561178884,0.3454546367265953,0.1024118472855423,0.12557159575363216,0.022519613882175868,0.013888888888888888,0.88,0.7291666666666666,False,0,6,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,2208.0,0.0,1000.0,1000.0,4.0,0.97,3.024,0.389,3.449,0.99,0.17260876375412934,0.17140570551720402,1.0,0.10258482668924374
mmlu:college_biology,meta_llama_llama_3_8b,200.0,6,random_uniform,Avg,100,144,200,14400,0.2505555501236112,0.30499828660447387,0.2291388834569445,3.6132853598253787,0.28816924523333337,0.318547585619483,0.1108333333333334,0.013888888888888888,0.87,0.7986111111111112,False,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,6,random_uniform,PE-Rasch,100,144,200,14400,0.1285152801476314,0.1593213508127865,0.10686903969026436,0.5414492977063053,0.1473888954003138,0.02482683740659609,0.0011469314512170773,0.013888888888888888,0.87,0.7986111111111112,False,0,6,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,6,random_uniform,Bayes-MAP,100,144,200,14400,0.0583408482810499,0.07185287284441799,0.038407401374732295,0.4875826529068948,0.1584413855273169,0.3338784069374294,0.09317616865053362,0.013888888888888888,0.87,0.7986111111111112,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.0,85.37567637606544,0.0006032184483234278,1.1197426507836403,0.34252716871588346,0.42298331647986126,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,6,random_uniform,BayPIRE,100,144,200,14400,0.02363357214619242,0.02863993107422775,0.016485722986246697,0.3693208310928163,0.11014297509303829,0.21661510592435365,0.05049578118900728,0.013888888888888888,0.87,0.7986111111111112,False,0,6,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1605.0,0.0,1000.0,1000.0,4.0,0.97,2.017,0.412,2.79,1.0,0.22628763239536173,0.2266701918352914,1.0,0.10904895141293303
mmlu:college_biology,meta_llama_llama_3_8b,200.0,7,random_uniform,Avg,100,144,200,14400,0.24886110459583344,0.3012296105631309,0.23566666015138898,4.115065368491466,0.28620098168028174,0.24661662804466572,0.0860833333333334,0.013888888888888888,0.9,0.7638888888888888,False,0,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,7,random_uniform,PE-Rasch,100,144,200,14400,0.12252950194636711,0.14935133140721246,0.10710712348431001,0.5079979880779683,0.14888429442900705,0.021959988761673477,0.001011370088840708,0.013888888888888888,0.9,0.7638888888888888,False,0,5,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,7,random_uniform,Bayes-MAP,100,144,200,14400,0.08789989832623828,0.09698047354613344,0.08273212208407878,0.5204958533761664,0.17359164692659332,0.27731719485101275,0.0778506519403429,0.013888888888888888,0.9,0.7638888888888888,False,0,5,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,71.17693704461456,0.005986503772361974,1.6002612726082177,0.3083176267385072,0.3923755865117942,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,7,random_uniform,BayPIRE,100,144,200,14400,0.0658063942826547,0.06960154814375859,0.0658063942826547,0.4149312796048501,0.13165646355554325,0.18536098635460374,0.045214534504426925,0.013888888888888888,0.9,0.7638888888888888,False,0,5,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1684.0,0.0,1000.0,1000.0,4.0,0.97,2.804,0.396,2.635,0.89,0.19224567279739838,0.19156976027757344,0.0,0.0984423298933903
mmlu:college_biology,meta_llama_llama_3_8b,200.0,8,random_uniform,Avg,100,144,200,14400,0.25254999545347223,0.31603152900758363,0.23421666212013892,3.4111739374043797,0.29481842861643187,0.3807953204860945,0.13208333333333336,0.013888888888888888,0.86,0.7638888888888888,False,0,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,8,random_uniform,PE-Rasch,100,144,200,14400,0.11956977576660668,0.15600347731676614,0.1064330698931168,0.38865364784957385,0.11632671895040604,0.01966744118412602,0.0005960776129378771,0.013888888888888888,0.86,0.7638888888888888,False,0,6,0,4,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,8,random_uniform,Bayes-MAP,100,144,200,14400,0.06026858405453092,0.07733274666786119,0.04462470391412721,0.45681483720426014,0.1424510346186632,0.33614720395603853,0.0901548289513861,0.013888888888888888,0.86,0.7638888888888888,False,0,6,0,4,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.0,88.4940060617304,0.0008385942950573472,0.9035258688847921,0.3226304370731564,0.47470403756353474,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,8,random_uniform,BayPIRE,100,144,200,14400,0.03743425760071207,0.04321070720140781,0.036642702951910244,0.30772475223548507,0.08410583002627035,0.1707488597151086,0.03422918085684265,0.013888888888888888,0.86,0.7638888888888888,False,0,6,0,4,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1823.0,0.0,1000.0,1000.0,4.0,0.97,2.09,0.422,3.371,1.0,0.21025323964852372,0.2103207615101067,1.0,0.10573688135604387
mmlu:college_biology,meta_llama_llama_3_8b,200.0,9,random_uniform,Avg,100,144,200,14400,0.2870499930854167,0.34711744168793607,0.271372215307639,4.753886177203791,0.31637007955774654,0.24582044942855746,0.08616666666666671,0.013888888888888888,0.93,0.7430555555555556,False,0,5,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,9,random_uniform,PE-Rasch,100,144,200,14400,0.13057006771539154,0.1813622477708001,0.1128716412388572,0.4586535191177057,0.1399761587924111,0.01753244179602347,0.00051288733323421,0.013888888888888888,0.93,0.7430555555555556,False,0,5,0,6,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,9,random_uniform,Bayes-MAP,100,144,200,14400,0.0631494079719391,0.0741992709254004,0.04841452694878577,0.4738318724602236,0.15307014218654952,0.29393945530286897,0.07775734909270621,0.013888888888888888,0.93,0.7430555555555556,False,0,5,0,6,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,78.84111772866326,0.0011614590942211579,1.229925442155848,0.36111786962102443,0.4361003913313441,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,9,random_uniform,BayPIRE,100,144,200,14400,0.02025507502556232,0.025391815570508347,0.0142373694199467,0.33201266807509633,0.09667936119000278,0.15870408939915867,0.03198759932511057,0.013888888888888888,0.93,0.7430555555555556,False,0,5,0,6,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1240.0,0.0,1000.0,1000.0,4.0,0.97,2.566,0.497,3.231,1.0,0.2276484630789257,0.22590313584054655,1.0,0.10625688211376139
mmlu:college_biology,meta_llama_llama_3_8b,200.0,10,random_uniform,Avg,100,144,200,14400,0.2598333273090278,0.3129583168498853,0.24120554953125006,3.9893851951389636,0.2932854137868545,0.2903860662752097,0.10175000000000005,0.013888888888888888,0.91,0.7430555555555556,False,0,6,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,10,random_uniform,PE-Rasch,100,144,200,14400,0.10639411425746223,0.15320762015855932,0.08414001936976959,0.4170980074742678,0.1230433066356363,0.01676381613231147,0.00039703141220644937,0.013888888888888888,0.91,0.7430555555555556,False,0,6,0,8,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,10,random_uniform,Bayes-MAP,100,144,200,14400,0.061212626826876386,0.07025089637592172,0.043215502338535654,0.47757414803813625,0.15504688937896682,0.2940342826194955,0.07906432210620543,0.013888888888888888,0.91,0.7430555555555556,False,0,6,0,8,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.0,77.87185737603966,0.0012706579074722123,1.2745539789932647,0.3246298184408884,0.44009641593460747,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,10,random_uniform,BayPIRE,100,144,200,14400,0.02270476785397455,0.028676765938347296,0.018366847176145194,0.3402772780001235,0.10116795404722437,0.15097024634540113,0.030189262478392587,0.013888888888888888,0.91,0.7430555555555556,False,0,6,0,8,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1919.0,0.0,1000.0,1000.0,4.0,0.97,2.664,0.411,3.283,1.0,0.19172679802425865,0.19033164512859058,1.0,0.10170090740313753
mmlu:college_biology,meta_llama_llama_3_8b,200.0,11,random_uniform,Avg,100,144,200,14400,0.2585055493409723,0.3212737964438028,0.2447555493409723,4.209559126859996,0.2989153290206573,0.23640824723791887,0.08175000000000006,0.013888888888888888,0.86,0.7777777777777778,False,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,11,random_uniform,PE-Rasch,100,144,200,14400,0.14812586549053253,0.17833493509230167,0.12814937006813656,0.5341234465686531,0.1575271514104072,0.020998880715780217,0.0008182147612693046,0.013888888888888888,0.86,0.7777777777777778,False,0,6,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,11,random_uniform,Bayes-MAP,100,144,200,14400,0.07318154069248436,0.08259925947132407,0.061629346214666716,0.5053805826060095,0.16755917088343958,0.29846608553330867,0.082990720892455,0.013888888888888888,0.86,0.7777777777777778,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,77.00543762971968,0.010623727227720436,1.3781373283053129,0.3697390016975528,0.3840386657580907,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,11,random_uniform,BayPIRE,100,144,200,14400,0.03822294680721711,0.04524075837055746,0.03240013172110272,0.4100075211220926,0.12946056608317116,0.22241006534418126,0.055002113661874436,0.013888888888888888,0.86,0.7777777777777778,False,0,6,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,683.0,0.0,1000.0,1000.0,4.0,0.97,2.324,0.766,2.374,1.0,0.35418903654562384,0.3549035972449761,1.0,0.10629702598393764
mmlu:college_biology,meta_llama_llama_3_8b,200.0,12,random_uniform,Avg,100,144,200,14400,0.2622103117276786,0.34109361155367723,0.24601031172767862,4.289195898391176,0.3118861776784517,0.3089198575682972,0.10603571428571433,0.013888888888888888,0.88,0.7569444444444444,False,0,7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,12,random_uniform,PE-Rasch,100,144,200,14400,0.12660813761620596,0.16398126509205704,0.11073988648242705,0.47724592058659265,0.14147401385643033,0.023778650790270302,0.0011912277281518825,0.013888888888888888,0.88,0.7569444444444444,False,0,7,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,12,random_uniform,Bayes-MAP,100,144,200,14400,0.04989355073493711,0.06314631177975025,0.03355676083058704,0.4782569187177647,0.15424658064988334,0.3279902204669607,0.09102404856916393,0.013888888888888888,0.88,0.7569444444444444,False,0,7,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.0,84.4974633466786,0.0014500359242173389,1.0970848223591052,0.3303246910033158,0.434496032718261,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,12,random_uniform,BayPIRE,100,144,200,14400,0.020799595051225212,0.025057628379884143,0.015911087182401543,0.3560128904638342,0.10646107834455547,0.19407164453253004,0.04401991693616065,0.013888888888888888,0.88,0.7569444444444444,False,0,7,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1931.0,0.0,1000.0,1000.0,4.0,0.97,2.212,0.414,3.061,1.0,0.2137543607162986,0.2127695008760564,1.0,0.10891555650360851
mmlu:college_biology,meta_llama_llama_3_8b,200.0,13,random_uniform,Avg,100,144,200,14400,0.24810713801617065,0.3144093747623201,0.22845158246061514,3.60883853727357,0.29390727458449745,0.35530553656766395,0.12314285714285716,0.013888888888888888,0.88,0.7777777777777778,False,0,7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,13,random_uniform,PE-Rasch,100,144,200,14400,0.12527033729607592,0.16864008837494096,0.1078188727766537,0.41194842049003555,0.11898111571489371,0.020616747618847596,0.000721594823404446,0.013888888888888888,0.88,0.7777777777777778,False,0,7,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,13,random_uniform,Bayes-MAP,100,144,200,14400,0.057254094336079725,0.07469600821658132,0.037559951414473644,0.45917553895448054,0.14404390930401842,0.3370467727035812,0.09213114855979102,0.013888888888888888,0.88,0.7777777777777778,False,0,7,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.0,87.59270350372601,0.0018703135967529916,0.9451840425871224,0.3200796411139552,0.4597357954255409,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,13,random_uniform,BayPIRE,100,144,200,14400,0.03502286733329996,0.04047866625106069,0.033084870668470955,0.30679920487088347,0.0837719113281932,0.17801344100068392,0.03685727704622115,0.013888888888888888,0.88,0.7777777777777778,False,0,7,0,5,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1643.0,0.0,1000.0,1000.0,4.0,0.97,2.054,0.398,3.247,1.0,0.20153408904821693,0.20115858562032618,1.0,0.10780545062895253
mmlu:college_biology,meta_llama_llama_3_8b,200.0,14,random_uniform,Avg,100,144,200,14400,0.25115555012291674,0.3268871147944119,0.23311666123402783,4.055223200439529,0.3022070193755869,0.31740529955816493,0.11000000000000006,0.013888888888888888,0.86,0.7569444444444444,False,0,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,14,random_uniform,PE-Rasch,100,144,200,14400,0.09469644886938838,0.13478964251353856,0.07900371272014867,0.45129073232235306,0.12534352749468336,0.017106940882551686,0.000430146610205812,0.013888888888888888,0.86,0.7569444444444444,False,0,6,0,5,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,14,random_uniform,Bayes-MAP,100,144,200,14400,0.04937843161430361,0.05936114152907663,0.03318678544108721,0.4692603690929868,0.1499250293339404,0.3019840728597255,0.07945493065233006,0.013888888888888888,0.86,0.7569444444444444,False,0,6,0,5,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,80.92955304792656,0.0013705864805923132,1.1711798072226818,0.3104852201017414,0.4695018247834555,245.0,1.0,1.0,,,,,,,,,,,,,,,
