benchmark,model_id,budget,repeat,mask_type,method,n_prompts,n_items,n_observed,n_total,prompt_mae,prompt_rmse,wasserstein_1,test_log_loss,test_brier,train_log_loss,train_brier,mask_observed_fraction,mask_prompt_coverage,mask_item_coverage,mask_connected,mask_min_prompt_degree,mask_max_prompt_degree,mask_min_item_degree,mask_max_item_degree,converged,model,n_obs,reason,iterations,final_loss,gradient_norm,alpha,prompt_effect_sd,item_difficulty_sd,n_params,sigma_prompt,sigma_item,max_rhat,min_ess_bulk,divergences,draws,tune,chains,target_accept,alpha_mean,sigma_a_mean,sigma_b_mean,cover_prompt_95,mean_interval_width_95,median_interval_width_95,cover_avg_95,avg_interval_width_95
mmlu:college_biology,meta_llama_llama_3_8b,200.0,2,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06561630406955113,0.07717388997058308,0.04662105907526843,0.4655381715399985,0.1519649798924934,0.3157583340089554,0.08905915690356472,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,80.53913316914574,0.002991841207338455,1.3271164054022737,0.345457847624252,0.4007000987794985,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,2,two_way_balanced,BayPIRE,100,144,200,14400,0.027765385691860756,0.03443868792509299,0.024989062644269953,0.29799803128800423,0.08180749515016718,0.1940768325045134,0.0422243136080764,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1658.0,0.0,1000.0,1000.0,4.0,0.97,2.43,0.404,2.767,1.0,0.20221728278532727,0.20313258587884092,1.0,0.08606505589255609
mmlu:college_biology,meta_llama_llama_3_8b,200.0,3,two_way_balanced,Avg,100,144,200,14400,0.2793055491458334,0.30315183947940255,0.2634722158125001,3.9241432036317043,0.2873591509323944,0.24260151969598087,0.08750000000000005,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,3,two_way_balanced,PE-Rasch,100,144,200,14400,0.10961387001232974,0.14787371193524068,0.0926761225755687,0.3812600642867284,0.1053534205546389,0.019128580292420184,0.0004890211470245098,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,3,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06589306258762746,0.0775252539928714,0.04883878383225814,0.4684370338518889,0.15248729421323765,0.3109325276083329,0.0859997647766542,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,80.6182739039144,0.0010400593526117376,1.2875128785440575,0.37218124458282237,0.4023546755983982,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,3,two_way_balanced,BayPIRE,100,144,200,14400,0.025287338651009662,0.031571376091139094,0.021134182660191566,0.3063602103313821,0.08414342573973022,0.18830952971817766,0.03943654757308859,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1098.0,0.0,1000.0,1000.0,4.0,0.97,2.449,0.517,2.844,1.0,0.2443003031528755,0.24246427555489886,1.0,0.08427427861443104
mmlu:college_biology,meta_llama_llama_3_8b,200.0,4,two_way_balanced,Avg,100,144,200,14400,0.290138882775,0.32008841477791516,0.2716666605527779,4.002015784464574,0.29795774241971834,0.26339593481277923,0.09500000000000006,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,4,two_way_balanced,PE-Rasch,100,144,200,14400,0.13672279030994228,0.1720329302887557,0.11783390142105339,0.44148243267935966,0.1254539838643383,0.02103210951500991,0.0006040634207300938,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,4,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06890092874080861,0.08040193504589772,0.05042870651858639,0.4723850462829344,0.15229654381409244,0.3414834489079658,0.09563452827989206,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,87.25037536088927,0.004366030369447162,1.0783725220348264,0.38737021991007314,0.4014994453437284,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,4,two_way_balanced,BayPIRE,100,144,200,14400,0.026634191819056737,0.03281004938381327,0.01727084330282977,0.3395523892157079,0.09565001418476042,0.25087998932035466,0.059981838844510395,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,872.0,0.0,1000.0,1000.0,4.0,0.97,1.812,0.544,2.395,1.0,0.30836952178611576,0.30639676115381564,1.0,0.09517139919403739
mmlu:college_biology,meta_llama_llama_3_8b,200.0,5,two_way_balanced,Avg,100,144,200,14400,0.29430554944166665,0.3269572412897882,0.276388882775,4.085038570885982,0.30246478458309867,0.26339593481277923,0.09500000000000007,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,5,two_way_balanced,PE-Rasch,100,144,200,14400,0.13207091748608205,0.17532597848626097,0.11443202859719317,0.3626645091278475,0.10733976127953723,0.01998519286098283,0.000522445461382612,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,5,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06801358817339866,0.08130526631665314,0.04998240823191026,0.457835482422678,0.14569047538581645,0.337816995799665,0.09316560011743491,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,87.34143551756235,0.002038387688410813,1.0565244771770796,0.38807342837913306,0.415154997589519,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,5,two_way_balanced,BayPIRE,100,144,200,14400,0.02379937059499738,0.029494820527690972,0.013790467103389423,0.2941928496071901,0.07740510976234326,0.2204757137456928,0.04856162657619498,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1318.0,0.0,1000.0,1000.0,4.0,0.97,2.019,0.521,2.726,1.0,0.2715092767322025,0.2711846812770193,1.0,0.08909349908634101
mmlu:college_biology,meta_llama_llama_3_8b,200.0,6,two_way_balanced,Avg,100,144,200,14400,0.2823611054902779,0.3060018778554488,0.26083332771250006,3.638423214481227,0.2888380245422536,0.29805329334077657,0.10750000000000004,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,6,two_way_balanced,PE-Rasch,100,144,200,14400,0.09921954149619426,0.13590894798600114,0.07836683567709506,0.39454284793227967,0.108926867820759,0.02036880383801649,0.0005440669472946805,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,6,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06530543749359187,0.07440388815127001,0.0437776597158141,0.46286753085790744,0.1474509500244375,0.3371086924560844,0.09331816861012886,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,86.959982576312,0.0021714026558080023,1.0979246598076124,0.3552688971947006,0.4311401795261233,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,6,two_way_balanced,BayPIRE,100,144,200,14400,0.019926574918961118,0.023863959165357263,0.013480156449526812,0.31021208617564994,0.08539692744715749,0.18682448571489074,0.037320130942450964,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1529.0,0.0,1000.0,1000.0,4.0,0.97,2.349,0.404,3.07,1.0,0.20014856574589074,0.20048225589298113,1.0,0.08335137511386803
mmlu:college_biology,meta_llama_llama_3_8b,200.0,7,two_way_balanced,Avg,100,144,200,14400,0.27611110509583336,0.30096776165985883,0.2619444384291667,3.740420431384025,0.28588027792253523,0.2703274065183787,0.09750000000000006,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,7,two_way_balanced,PE-Rasch,100,144,200,14400,0.10128817533660045,0.14024172316586936,0.0864095331613173,0.41260564063861904,0.11340272458237306,0.019681172726988626,0.0004968704790929379,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,7,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06011075073772789,0.0720172125245408,0.04554909914202695,0.46771873412532006,0.15098629308624412,0.3265398400405517,0.0906196016923618,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,84.23256353301268,0.0012127744972292428,1.1843035614215758,0.3671632360978031,0.4139449955468762,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,7,two_way_balanced,BayPIRE,100,144,200,14400,0.019764237364687434,0.024254818819077286,0.011914420066729714,0.3172806470968985,0.08801219498030852,0.1983492232852303,0.04181643719123611,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1458.0,0.0,1000.0,1000.0,4.0,0.97,2.275,0.467,2.863,1.0,0.2332168158582704,0.2312483628222412,1.0,0.08699768512661499
mmlu:college_biology,meta_llama_llama_3_8b,200.0,8,two_way_balanced,Avg,100,144,200,14400,0.25666666163750007,0.26710575306396694,0.24027777274861117,2.9833989775623846,0.2660211238901408,0.3396421235743732,0.12250000000000004,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,8,two_way_balanced,PE-Rasch,100,144,200,14400,0.07711808292526032,0.10856790982074373,0.05854969595049543,0.2998976589520532,0.078979011646896,0.021528144301876728,0.0006030401646839448,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,8,two_way_balanced,Bayes-MAP,100,144,200,14400,0.05548091776289962,0.06352117003375012,0.038399459463105426,0.45206876425189646,0.14355189305726643,0.3446742531529584,0.09743285255544859,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,87.49629612417716,0.0016256435994972803,1.1288421555758112,0.32313690566213726,0.43279513113588286,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,8,two_way_balanced,BayPIRE,100,144,200,14400,0.019153335219570508,0.02317150832025666,0.01407830274903788,0.29187618739531995,0.0777797238933639,0.19696948871870087,0.04114860273887769,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1846.0,0.0,1000.0,1000.0,4.0,0.97,2.278,0.369,2.952,1.0,0.18678021418064528,0.18644891059629293,1.0,0.08736213182129626
mmlu:college_biology,meta_llama_llama_3_8b,200.0,9,two_way_balanced,Avg,100,144,200,14400,0.27041666075,0.29087690094508095,0.2569444385277779,3.5890897165039153,0.27978872879859157,0.27725887822397816,0.10000000000000003,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,9,two_way_balanced,PE-Rasch,100,144,200,14400,0.09483892034671193,0.13169534307297825,0.08007018932820086,0.3615280242318362,0.09917277337957907,0.02018079686598366,0.0005370313540328159,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,9,two_way_balanced,Bayes-MAP,100,144,200,14400,0.05892755077845699,0.06858364139655686,0.04473046820890693,0.46286089491955185,0.14922663729167293,0.32990066816136,0.09258815444163807,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,84.32859138728692,0.0032317408312752594,1.1932984828741888,0.3586904302896401,0.40932907590520523,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,9,two_way_balanced,BayPIRE,100,144,200,14400,0.018892286471112726,0.02304731649721803,0.012183806992792024,0.30853030994724184,0.08490507539793256,0.2047798558699623,0.044430424074956905,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1265.0,0.0,1000.0,1000.0,4.0,0.97,2.218,0.446,2.786,1.0,0.23201725918800398,0.23105045935819796,1.0,0.09185254129132925
mmlu:college_biology,meta_llama_llama_3_8b,200.0,10,two_way_balanced,Avg,100,144,200,14400,0.28888888257777784,0.31703651015353396,0.2722222159111112,4.045231006685583,0.2960563339070423,0.24953299140158033,0.09000000000000005,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,10,two_way_balanced,PE-Rasch,100,144,200,14400,0.11327423392782783,0.14671494499001086,0.0974409005944945,0.3473454012005136,0.10058253895152809,0.019893624733246074,0.0005459534887123725,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,10,two_way_balanced,Bayes-MAP,100,144,200,14400,0.0648507216943762,0.07399769362304853,0.04818405502770953,0.45942851617476677,0.14745441516381408,0.32531383406401604,0.08972735112170468,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,84.26050048214722,0.0014186648662474458,1.1632330765685444,0.3794578115121957,0.41087177042645406,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,10,two_way_balanced,BayPIRE,100,144,200,14400,0.018874928370619742,0.02294641783818888,0.011771404384641125,0.293247421857093,0.07882686973994356,0.19723859324758863,0.041392171278472084,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1445.0,0.0,1000.0,1000.0,4.0,0.97,2.27,0.459,2.882,1.0,0.2330983021003304,0.23212081767145837,1.0,0.08857923381423194
mmlu:college_biology,meta_llama_llama_3_8b,200.0,11,two_way_balanced,Avg,100,144,200,14400,0.2837499940833334,0.31073109872088417,0.2663888829722223,3.812213454988492,0.29190140461267605,0.27725887822397816,0.10000000000000005,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,11,two_way_balanced,PE-Rasch,100,144,200,14400,0.10893539042124649,0.15337302371545478,0.09133111692133147,0.35417914995604965,0.09766812123212103,0.0209825127098106,0.0005746194626980769,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,11,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06431366897447396,0.07543405887155973,0.046952557863362845,0.45892005731463054,0.1466142725766815,0.3411248474323992,0.09559939105287939,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,87.16752346830707,0.002764621816872597,1.1016144048069172,0.3737263044473722,0.4101649354125817,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,11,two_way_balanced,BayPIRE,100,144,200,14400,0.021282889268814154,0.0257766674524494,0.010481552122976124,0.3041180376079855,0.08140899903655203,0.2347589119223848,0.05447933136369279,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,989.0,0.0,1000.0,1000.0,4.0,0.97,1.979,0.476,2.56,1.0,0.25529101039954455,0.25281589554483835,1.0,0.09313249702599868
mmlu:college_biology,meta_llama_llama_3_8b,200.0,12,two_way_balanced,Avg,100,144,200,14400,0.2963888826763889,0.33033809916647255,0.28138888267638895,4.1663188097447685,0.3047535168816902,0.25646446310717974,0.09250000000000005,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,12,two_way_balanced,PE-Rasch,100,144,200,14400,0.12038611673848529,0.1628676354953615,0.10384105970429511,0.3877788374036041,0.11296136253966638,0.020083832629269615,0.000550103418809372,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,12,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06500204308663246,0.07818818129567871,0.0498237947625695,0.46140539098782385,0.14695355729441906,0.3349934401670513,0.09158953924265242,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,87.16146307326866,0.0004510743459614001,1.0503054330494905,0.3885971286858318,0.4212517557077811,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,12,two_way_balanced,BayPIRE,100,144,200,14400,0.022091733998126476,0.02595585658979913,0.011124681253562075,0.2974520048055439,0.08004479416051807,0.19840040156625832,0.04080392672106752,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1403.0,0.0,1000.0,1000.0,4.0,0.97,2.188,0.516,2.96,1.0,0.252630806249345,0.24988793371828538,1.0,0.08782409037178796
mmlu:college_biology,meta_llama_llama_3_8b,200.0,13,two_way_balanced,Avg,100,144,200,14400,0.26972221630555565,0.2875150902080076,0.25222221630555564,3.552767247427343,0.27781689785211267,0.2772588782239781,0.10000000000000003,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,13,two_way_balanced,PE-Rasch,100,144,200,14400,0.09852471675810617,0.12256762330669795,0.08044454875933543,0.38087207262746636,0.10139588833549143,0.020804386907472914,0.0005886201954143257,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,13,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06277189498723801,0.07227708382445043,0.043874272490256744,0.46859161630465807,0.15191326734747024,0.32612581536796353,0.09206007349448807,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,83.0065113055064,0.0041865320399406495,1.2529358016377021,0.34745985928820006,0.4063360881972207,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,13,two_way_balanced,BayPIRE,100,144,200,14400,0.022742831865167897,0.028054453897345972,0.017561276991340115,0.31798232344023214,0.08900743953154647,0.2022531846802195,0.04417746241797346,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1522.0,0.0,1000.0,1000.0,4.0,0.97,2.321,0.394,2.773,1.0,0.20653266325030775,0.2055060980284758,1.0,0.08886365509504235
mmlu:college_biology,meta_llama_llama_3_8b,200.0,14,two_way_balanced,Avg,100,144,200,14400,0.27958332810694453,0.30429505878696184,0.2598611058847223,3.4598893663828947,0.2876408416676057,0.3257791801631743,0.11750000000000003,0.013888888888888888,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,14,two_way_balanced,PE-Rasch,100,144,200,14400,0.10829886849027803,0.15468166956058776,0.08619454044099781,0.3798984710745595,0.10682255774208939,0.022350986788903092,0.0007070803989988765,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,14,two_way_balanced,Bayes-MAP,100,144,200,14400,0.06664602146092309,0.08050734936963262,0.046923799238700874,0.4581948073093566,0.14463350932484645,0.35463519190679704,0.09912522074240378,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,90.63395113584309,0.002327288429870462,0.974926064870976,0.3544964322201208,0.43430453340489306,245.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:college_biology,meta_llama_llama_3_8b,200.0,14,two_way_balanced,BayPIRE,100,144,200,14400,0.029299718362314705,0.03525980695267128,0.025476894197201182,0.2940783440030514,0.07879063729243684,0.2072890381867547,0.04348214791157818,0.013888888888888888,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1469.0,0.0,1000.0,1000.0,4.0,0.97,1.986,0.404,2.942,1.0,0.21490559863639166,0.21449356864416508,1.0,0.0857274403313043
