benchmark,model_id,budget,repeat,mask_type,method,n_prompts,n_items,n_observed,n_total,prompt_mae,prompt_rmse,wasserstein_1,test_log_loss,test_brier,train_log_loss,train_brier,mask_observed_fraction,mask_prompt_coverage,mask_item_coverage,mask_connected,mask_min_prompt_degree,mask_max_prompt_degree,mask_min_item_degree,mask_max_item_degree,converged,model,n_obs,reason,iterations,final_loss,gradient_norm,alpha,prompt_effect_sd,item_difficulty_sd,n_params,sigma_prompt,sigma_item,max_rhat,min_ess_bulk,divergences,draws,tune,chains,target_accept,alpha_mean,sigma_a_mean,sigma_b_mean,cover_prompt_95,mean_interval_width_95,median_interval_width_95,cover_avg_95,avg_interval_width_95
mmlu:astronomy,meta_llama_llama_3_8b,200.0,2,two_way_balanced,Bayes-MAP,100,152,200,15200,0.08320824534622995,0.09814251422878877,0.07097140324096679,0.543446920904941,0.18060280249076038,0.3808211942816949,0.10509362856187147,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.0,97.77098320054698,0.0026833207739185437,0.5626359512803869,0.42216219053081727,0.4115036075765615,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,2,two_way_balanced,BayPIRE,100,152,200,15200,0.02209346338447478,0.02891148145177102,0.012794154530537685,0.38455484591421424,0.1098783303359761,0.27056077077610424,0.06167831377197633,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,613.0,0.0,1000.0,1000.0,4.0,0.97,1.053,0.561,2.531,1.0,0.350124908494978,0.34639545194182414,1.0,0.09982344386204656
mmlu:astronomy,meta_llama_llama_3_8b,200.0,3,two_way_balanced,Avg,100,152,200,15200,0.29335525782894734,0.33669622508629576,0.2791447315131579,4.580165184141427,0.34633332870666667,0.3188477084575749,0.11500000000000003,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,3,two_way_balanced,PE-Rasch,100,152,200,15200,0.13229511853524986,0.17536411042275168,0.11870358502834444,0.4826457345176882,0.13517150698901068,0.02307179728641075,0.0007659854124603727,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,3,two_way_balanced,Bayes-MAP,100,152,200,15200,0.07206593556488221,0.08963777488903522,0.05705550947823042,0.5290579326722858,0.1745664079101052,0.378584613462049,0.105711695513688,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.0,96.49910461073323,0.00042420197005971536,0.701102152247548,0.38637807523186585,0.42116874713905145,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,3,two_way_balanced,BayPIRE,100,152,200,15200,0.022003284416788612,0.026081544422313398,0.01622642555769272,0.3428508764043414,0.09355464639256306,0.24260381092346095,0.052624560284776745,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1215.0,0.0,1000.0,1000.0,4.0,0.97,1.365,0.435,2.761,1.0,0.2584947208050876,0.25710158886190715,1.0,0.09715124343505988
mmlu:astronomy,meta_llama_llama_3_8b,200.0,4,two_way_balanced,Avg,100,152,200,15200,0.2937499946710526,0.3389358432686537,0.28203946835526317,4.608410227957941,0.34786666200933336,0.3188477084575749,0.11500000000000003,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,4,two_way_balanced,PE-Rasch,100,152,200,15200,0.13554896074766912,0.17675450518390778,0.12353557513732202,0.4879868804768381,0.1373575519247877,0.021771621258027674,0.0005942536822000948,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,4,two_way_balanced,Bayes-MAP,100,152,200,15200,0.07273462159638043,0.08861942330948216,0.06087347869067476,0.5342878140944501,0.17658044871664527,0.38188855037358704,0.106461700626656,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.0,97.4085993575891,0.0024816347372534717,0.6495187450140447,0.39321024138521626,0.4209337101428831,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,4,two_way_balanced,BayPIRE,100,152,200,15200,0.018016604735538285,0.022367313042129272,0.006948989880917175,0.3684321215140139,0.10399665551083374,0.25287724135372924,0.055956264700486126,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1082.0,0.0,1000.0,1000.0,4.0,0.97,1.238,0.492,2.674,1.0,0.2931222358344366,0.2923116968592184,1.0,0.09608263985621657
mmlu:astronomy,meta_llama_llama_3_8b,200.0,5,two_way_balanced,Avg,100,152,200,15200,0.2783552587171052,0.32898749153326967,0.26638157450657896,4.126769369144825,0.3408333292666667,0.38123095380796995,0.1375,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,5,two_way_balanced,PE-Rasch,100,152,200,15200,0.12959450248219911,0.15583818156353887,0.11814713406114649,0.42230273929928064,0.11840426277299879,0.023290809646206403,0.000683802600714343,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,5,two_way_balanced,Bayes-MAP,100,152,200,15200,0.08519023272597753,0.09776745249992365,0.0732165485154512,0.5262034224549131,0.1710753056459546,0.4043381779826848,0.11388784226547938,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,102.14413265124934,0.0011413321280452711,0.3993254891075943,0.3638531638878774,0.44159907154840594,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,5,two_way_balanced,BayPIRE,100,152,200,15200,0.04376877428152477,0.04706978741584693,0.04375999861158758,0.3368323152360806,0.09089718854420392,0.23309504846490267,0.04729946960762148,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1612.0,0.0,1000.0,1000.0,4.0,0.97,0.88,0.357,2.983,1.0,0.2205108601712995,0.22108544362565377,1.0,0.09246422114078279
mmlu:astronomy,meta_llama_llama_3_8b,200.0,6,two_way_balanced,Avg,100,152,200,15200,0.2975657840460526,0.3412571656978779,0.28124999457236843,4.677617569904775,0.34949999526000003,0.3119162367519754,0.11250000000000003,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,6,two_way_balanced,PE-Rasch,100,152,200,15200,0.13073960751580224,0.17083444943169884,0.1146609480162368,0.45246306722803287,0.1280913198571057,0.021079521621197146,0.0005612109062458386,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,6,two_way_balanced,Bayes-MAP,100,152,200,15200,0.0754993171674499,0.0928876597782695,0.058903296932185455,0.5318236644540699,0.17606393566268944,0.37456178533869633,0.10412071333812431,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,95.83201944663313,0.005450484869428546,0.698109626257523,0.38963489232130816,0.4213633275070454,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,6,two_way_balanced,BayPIRE,100,152,200,15200,0.018652415448293023,0.02242767504036237,0.008835477603943667,0.33687053919547366,0.09183952376375963,0.22232978022927635,0.04513741997494697,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.0,1282.0,0.0,1000.0,1000.0,4.0,0.97,1.334,0.446,2.938,1.0,0.2533846484229601,0.25236919143736053,1.0,0.09594930486241193
mmlu:astronomy,meta_llama_llama_3_8b,200.0,7,two_way_balanced,Avg,100,152,200,15200,0.32401315197368413,0.37002294362025945,0.3120394677631579,5.258210947938019,0.370399994592,0.27725887822397816,0.10000000000000003,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,7,two_way_balanced,PE-Rasch,100,152,200,15200,0.14761534038405613,0.18474982854077834,0.13504349932351162,0.47247105620173296,0.14039735003529158,0.021290493525436372,0.0006265974228577603,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,7,two_way_balanced,Bayes-MAP,100,152,200,15200,0.0845628802403075,0.09784872840999842,0.07258919602978117,0.5358672494522312,0.17681830210899824,0.3774051912607338,0.10308759854736924,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,97.59735948366378,0.0014136659139702204,0.5101299461782054,0.41859513119990205,0.42196070213206055,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,7,two_way_balanced,BayPIRE,100,152,200,15200,0.02779733489409169,0.03346922106251931,0.02716811959123798,0.34405011802863605,0.09404315643013915,0.22232026408798,0.04375890115285696,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,993.0,0.0,1000.0,1000.0,4.0,0.97,1.043,0.488,3.006,1.0,0.2895257688152429,0.2897529891757027,1.0,0.09878383716445138
mmlu:astronomy,meta_llama_llama_3_8b,200.0,8,two_way_balanced,Avg,100,152,200,15200,0.2809868369736842,0.3197591707095462,0.26624999486842105,4.29315700887864,0.3349999957,0.3327106518687738,0.12000000000000004,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,8,two_way_balanced,PE-Rasch,100,152,200,15200,0.12307121608081217,0.15568173714837058,0.10794974707727542,0.4500530337882996,0.12609860059688172,0.022180746061116762,0.0006377710583046733,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,8,two_way_balanced,Bayes-MAP,100,152,200,15200,0.07079595678992832,0.08793386197566766,0.05463855679687223,0.536511018892497,0.17858428193452686,0.37883799151427555,0.1069725896905278,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,95.84403421265142,0.008155069465534721,0.7510072312149666,0.3745963629738851,0.417029472266427,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,8,two_way_balanced,BayPIRE,100,152,200,15200,0.01872342533895015,0.022774025780588014,0.012676577201861463,0.36165862883366956,0.10174721237811019,0.24103529164906193,0.052417130147642176,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1303.0,0.0,1000.0,1000.0,4.0,0.97,1.305,0.428,2.733,1.0,0.26089313429100414,0.2604250781277596,1.0,0.09809872150135945
mmlu:astronomy,meta_llama_llama_3_8b,200.0,9,two_way_balanced,Avg,100,152,200,15200,0.27953946865131574,0.3203758170282413,0.2670394686513158,4.260791028393681,0.3353666624093334,0.3396421235743732,0.12250000000000001,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,9,two_way_balanced,PE-Rasch,100,152,200,15200,0.1270599376287255,0.16511377440040445,0.11387100958708019,0.47552803899767376,0.13422166497416205,0.022283925827136702,0.0006152545754490833,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,9,two_way_balanced,Bayes-MAP,100,152,200,15200,0.0696539716969348,0.08507773308978284,0.05659645936319892,0.5336181204819543,0.17679100926495714,0.3855632538544104,0.10887436810022107,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.0,97.46387685740697,0.007315141570833914,0.6924683027354208,0.3816471862126614,0.4172017252477973,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,9,two_way_balanced,BayPIRE,100,152,200,15200,0.018082407662983812,0.02207439853978337,0.007557896443504252,0.38057428267501425,0.10915303923235506,0.2753463156061515,0.06454254995885483,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,961.0,0.0,1000.0,1000.0,4.0,0.97,1.182,0.512,2.451,1.0,0.31035991400086343,0.30858984203100337,1.0,0.10018929962178802
mmlu:astronomy,meta_llama_llama_3_8b,200.0,10,two_way_balanced,Avg,100,152,200,15200,0.2907236790789473,0.3335552202705007,0.27493420539473684,4.461399226300326,0.34413332885066666,0.3327106518687738,0.12000000000000004,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,10,two_way_balanced,PE-Rasch,100,152,200,15200,0.12834553404593507,0.16073437353698278,0.11121246210349767,0.448023261467173,0.12489917281564858,0.022088884718047222,0.0006146954541904358,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,10,two_way_balanced,Bayes-MAP,100,152,200,15200,0.07518060204707258,0.08828968865355181,0.058827676121742466,0.5297763925880684,0.17445325933141922,0.38293033787306896,0.10688379960000026,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.0,97.58567136003415,0.0006416600439949923,0.6470595719380069,0.38394674668270623,0.4260173817403751,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,10,two_way_balanced,BayPIRE,100,152,200,15200,0.017684372176814133,0.02151876628426317,0.0062935509343837615,0.35262424105784457,0.09787067929656532,0.24146041270333626,0.05177765969963193,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1296.0,0.0,1000.0,1000.0,4.0,0.97,1.261,0.46,2.779,1.0,0.2679927305433396,0.2669780366297271,1.0,0.094049981806678
mmlu:astronomy,meta_llama_llama_3_8b,200.0,11,two_way_balanced,Avg,100,152,200,15200,0.2769078898026316,0.31883196530471863,0.26493420559210523,4.202636094858745,0.33433332914666675,0.34657359527997267,0.12500000000000003,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,11,two_way_balanced,PE-Rasch,100,152,200,15200,0.1200870507380571,0.15379174761884493,0.10889400496663487,0.4349078246808383,0.12210798594732837,0.024048850492334326,0.0008263902983679892,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,11,two_way_balanced,Bayes-MAP,100,152,200,15200,0.06827236392803755,0.0826361714785478,0.056195719541737965,0.5284736020299714,0.17421463085362499,0.38826042992164955,0.10993565218672145,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,97.90693214455554,0.005034298637767207,0.6658655581908279,0.3709297851028352,0.4219820046888326,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,11,two_way_balanced,BayPIRE,100,152,200,15200,0.014952618853159828,0.018355699913475396,0.005435572649240578,0.35669149766474834,0.0995389004354324,0.2539739973934551,0.05648828093019755,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1417.0,0.0,1000.0,1000.0,4.0,0.97,1.181,0.388,2.658,1.0,0.24970626611176885,0.24906269138051648,1.0,0.09832602550854319
mmlu:astronomy,meta_llama_llama_3_8b,200.0,12,two_way_balanced,Avg,100,152,200,15200,0.3084868362828947,0.3534731883474901,0.2983552573355263,4.9949724354960745,0.35823332821866666,0.28419034992957765,0.10250000000000004,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,12,two_way_balanced,PE-Rasch,100,152,200,15200,0.15759596327849568,0.19350729050559876,0.14709264779073916,0.5178548319774984,0.15028983180316297,0.02072680418570373,0.0005410263863570987,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,12,two_way_balanced,Bayes-MAP,100,152,200,15200,0.07675489352261518,0.09200687595694025,0.06616736970582693,0.5382593287386577,0.1787841251740323,0.37328527823058605,0.10289272879260843,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.0,96.02941602377865,0.0007086864940903389,0.6631987478845932,0.41476960432219095,0.4126587361672683,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,12,two_way_balanced,BayPIRE,100,152,200,15200,0.02214907786442892,0.02640785527520035,0.008604982146837855,0.3768735098661279,0.10764337442324907,0.25422474005511403,0.05630389645578802,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,685.0,0.0,1000.0,1000.0,4.0,0.97,1.221,0.629,2.606,1.0,0.3621326302671505,0.35870087885287566,1.0,0.0992517423148438
mmlu:astronomy,meta_llama_llama_3_8b,200.0,13,two_way_balanced,Avg,100,152,200,15200,0.2729605212828947,0.31142056693696396,0.26124999496710527,4.155179125484853,0.3296333291906667,0.33964212357437323,0.12250000000000004,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,13,two_way_balanced,PE-Rasch,100,152,200,15200,0.11733776701293432,0.14391731153548792,0.10472943728582268,0.5060032544917971,0.13548278438519917,0.022616179701437325,0.0006759892549515304,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,13,two_way_balanced,Bayes-MAP,100,152,200,15200,0.06821143160608345,0.08712705539195886,0.05731853615231099,0.5426842189841597,0.18115183051597394,0.37340782380311666,0.10497553622697843,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.0,94.78765752104414,0.002868449419796011,0.8143656662466573,0.3618434846899966,0.42481040159944006,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,13,two_way_balanced,BayPIRE,100,152,200,15200,0.040074976660344104,0.04361383819674639,0.039990957637464145,0.3858750809249585,0.11228466042559467,0.22394996118590096,0.047060039505418934,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1525.0,0.0,1000.0,1000.0,4.0,0.97,1.62,0.394,2.865,1.0,0.21978603007827735,0.2173966756274769,1.0,0.0906499757081034
mmlu:astronomy,meta_llama_llama_3_8b,200.0,14,two_way_balanced,Avg,100,152,200,15200,0.3171710469078947,0.36284131671190256,0.29914473111842105,5.080498811682616,0.3649999948,0.2911218216351771,0.10500000000000007,0.013157894736842105,1.0,1.0,False,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,14,two_way_balanced,PE-Rasch,100,152,200,15200,0.15655220420928959,0.1918990712963134,0.13731512776253946,0.5258795386506879,0.15024696350671074,0.022334282144413797,0.0007532299864321468,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,official_prompteval.ExtendedRaschModel,200.0,,,,,,,,,,,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,14,two_way_balanced,Bayes-MAP,100,152,200,15200,0.0850886292288755,0.09833289997909278,0.06683889024168835,0.5348133823227587,0.17678780605868014,0.37535160858045896,0.10300313023008059,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,map_additive_rasch,200.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.0,96.79764311565802,0.0011212520540114111,0.6032934425651326,0.41025588422989806,0.42122467010804854,253.0,1.0,1.0,,,,,,,,,,,,,,,
mmlu:astronomy,meta_llama_llama_3_8b,200.0,14,two_way_balanced,BayPIRE,100,152,200,15200,0.020015109983697075,0.02485730851447961,0.005982317368647273,0.3436550963792894,0.09389071780187257,0.2315215437705661,0.0477294354983203,0.013157894736842105,1.0,1.0,False,2,2,1,2,True,bayesian_additive_irt,200.0,,,,,,,,,,,1.01,1080.0,0.0,1000.0,1000.0,4.0,0.97,1.211,0.495,2.896,1.0,0.2887527725222367,0.28899581941011887,1.0,0.09543568076769171
